Experiment;Construct;PercentHead;TimePoint
NN;CP106;98,7532;0
NN;CP106;99,3765;0
NN;CP106;99,971;0
NN;CP106;99,9929;0
NN;CP106;99,9985;0
NN;CP106;100;0
NN;CP106;100;0
NN;CP106;85,8016;0
NN;CP106;89,3976;0
NN;CP106;93,027;0
NN;CP106;93,0477;0
NN;CP106;93,5673;0
NN;CP106;96,9201;0
NN;CP106;97,4957;0
NN;CP106;99,0063;0
NN;CP106;99,9967;0
NN;CP106;99,9977;0
NN;CP106;89,9927;0
NN;CP106;90,0237;0
NN;CP106;95,8257;0
NN;CP106;97,9993;0
NN;CP106;98,2237;0
NN;CP106;98,2712;0
NN;CP106;98,4646;0
NN;CP106;99,3771;0
NN;CP106;99,9948;0
NN;CP106;99,9952;0
NN;CP106;99,9963;0
NN;CP106;99,9964;0
NN;CP106;87,8477;0
NN;CP106;89,3523;0
NN;CP106;95,1718;0
NN;CP106;99,4155;0
NN;CP106;99,7103;0
NN;CP106;96,2556;0
NN;CP106;97,6345;0
NN;CP106;98,2239;0
NN;CP106;98,7668;0
NN;CP106;99,9925;0
NN;CP106;99,9949;0
NN;CP106;99,9967;0
NN;CP106;99,9975;0
NN;CP106;100;0
NN;CP106;100;0
NN;CP106;90,6773;0
NN;CP106;92,9335;0
NN;CP106;93,1315;0
NN;CP106;95,4845;0
NN;CP106;96,1439;0
NN;CP106;99,5538;0
NN;CP106;99,8945;0
NN;CP106;99,9904;0
NN;CP106;99,9938;0
NN;CP106;99,9978;0
NN;CP106;99,9989;0
NN;CP106;100;0
NN;CP106;94,3496;0
NN;CP106;94,9927;0
NN;CP106;97,4937;0
NN;CP106;97,6972;0
NN;CP106;98,5168;0
NN;CP106;99,9916;0
NN;CP106;99,9932;0
NN;CP106;99,9951;0
NN;CP106;100;0
NN;CP106;93,4132;0
NN;CP106;94,7604;0
NN;CP106;94,7852;0
NN;CP106;95,2314;0
NN;CP106;98,2468;0
NN;CP106;99,5335;0
NN;CP106;99,7602;0
NN;CP106;99,9931;0
NN;CP106;99,9956;0
NN;CP106;100;0
NN;CP106;96,0921;0
NN;CP106;97,0382;0
NN;CP106;97,6964;0
NN;CP106;98,6488;0
NN;CP106;98,8255;0
NN;CP106;99,9894;0
NN;CP106;99,9906;0
NN;CP106;99,991;0
NN;CP106;99,9976;0
NN;CP106;97,2634;0
NN;CP106;97,6418;0
NN;CP106;97,7302;0
NN;CP106;99,2612;0
NN;CP106;99,394;0
NN;CP106;99,9916;0
NN;CP106;99,9965;0
NN;CP106;100;0
NN;CP106;98,108;0
NN;CP106;99,226;0
NN;CP106;99,8006;0
NN;CP106;99,9916;0
NN;CP106;99,9957;0
NN;CP106;99,9981;0
NN;CP106;100;0
NN;CP106;93,6514;0
NN;CP106;99,9961;0
NN;CP106;100;0
NN;CP106;100;0
NN;CP106;95,8742;0
NN;CP106;98,5003;0
NN;CP106;98,6425;0
NN;CP106;99,1809;0
NN;CP106;99,8147;0
NN;CP106;99,9946;0
NN;CP106;99,9961;0
NN;CP106;99,9984;0
NN;CP106;99,9987;0
NN;CP106;99,9998;0
NN;CP106;100;0
NN;CP106;95,2363;0
NN;CP106;97,0366;0
NN;CP106;98,5145;0
NN;CP106;99,767;0
NN;CP106;99,7684;0
NN;CP106;99,8545;0
NN;CP106;99,9134;0
NN;CP106;99,9146;0
NN;CP106;99,9902;0
NN;CP106;99,9912;0
NN;CP106;99,9981;0
NN;CP106;99,9982;0
NN;CP106;99,9999;0
NN;CP106;82,4611;0
NN;CP106;97,5647;0
NN;CP106;98,0141;0
NN;CP106;98,6663;0
NN;CP106;99,9935;0
NN;CP106;99,9945;0
NN;CP106;99,9948;0
NN;CP106;99,9971;0
NN;CP106;100;0
NN;CP106;99,9905;0
NN;CP106;99,992;0
NN;CP106;99,993;0
NN;CP106;99,9959;0
NN;CP106;98,5668;0
NN;CP106;99,0984;0
NN;CP106;99,493;0
NN;CP106;99,9903;0
NN;CP106;99,9934;0
NN;CP106;99,9942;0
NN;CP106;99,9956;0
NN;CP106;99,996;0
NN;CP106;99,996;0
NN;CP106;100;0
NN;CP106;100;0
NN;CP106;90,2376;0
NN;CP106;97,56;0
NN;CP106;98,6056;0
NN;CP106;99,1291;0
NN;CP106;99,9899;0
NN;CP106;99,9901;0
NN;CP106;99,9964;0
NN;CP106;99,9974;0
NN;CP106;99,9975;0
NN;CP106;96,7753;0
NN;CP106;99,9074;0
NN;CP106;99,9571;0
NN;CP106;99,9787;0
NN;CP106;99,9916;0
NN;CP106;99,9916;0
NN;CP106;99,9938;0
NN;CP106;99,9964;0
NN;CP106;99,9983;0
NN;CP106;99,9987;0
NN;CP106;99,9994;0
NN;CP106;99,9996;0
NN;CP106;97,5147;0
NN;CP106;98,8913;0
NN;CP106;99,4251;0
NN;CP106;99,9943;0
NN;CP106;99,9954;0
NN;CP106;99,9986;0
NN;CP106;100;0
NN;CP106;100;0
NN;CP106;98,5739;0
NN;CP106;99,6658;0
NN;CP106;99,7619;0
NN;CP106;99,9928;0
NN;CP106;99,9956;0
NN;CP105;90,057;0
NN;CP105;99,992;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;96,5363;0
NN;CP105;98;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99,1456;0
NN;CP105;99,7132;0
NN;CP105;99,9843;0
NN;CP105;99,9865;0
NN;CP105;99,9892;0
NN;CP105;99,993;0
NN;CP105;100;0
NN;CP105;99,3463;0
NN;CP105;99,9914;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;96;0
NN;CP105;97,7314;0
NN;CP105;98;0
NN;CP105;99,5034;0
NN;CP105;99,9836;0
NN;CP105;99,9844;0
NN;CP105;99,9857;0
NN;CP105;99,9894;0
NN;CP105;99,9904;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;95,99;0
NN;CP105;97;0
NN;CP105;97;0
NN;CP105;97,9868;0
NN;CP105;99;0
NN;CP105;99,2615;0
NN;CP105;99,988;0
NN;CP105;99,9894;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;98,9882;0
NN;CP105;99;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;97;0
NN;CP105;97,5643;0
NN;CP105;98;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99,3492;0
NN;CP105;99,9905;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;98,6343;0
NN;CP105;99;0
NN;CP105;99,9775;0
NN;CP105;99,995;0
NN;CP105;100;0
NN;CP105;98,7431;0
NN;CP105;99;0
NN;CP105;99,989;0
NN;CP105;99,9897;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;99,9957;0
NN;CP105;84;0
NN;CP105;94;0
NN;CP105;98,5719;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99,7762;0
NN;CP105;99,9914;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;98;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;91,3713;0
NN;CP105;97,8565;0
NN;CP105;98;0
NN;CP105;99,6804;0
NN;CP105;100;0
NN;CP105;93;0
NN;CP105;98,9382;0
NN;CP105;99;0
NN;CP105;99,739;0
NN;CP105;99,986;0
NN;CP105;99,9904;0
NN;CP105;100;0
NN;CP105;96;0
NN;CP105;96,9433;0
NN;CP105;97;0
NN;CP105;97;0
NN;CP105;99;0
NN;CP105;100;0
NN;CP105;91,3064;0
NN;CP105;94,898;0
NN;CP105;98,6107;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99,928;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;89,3925;0
NN;CP105;94;0
NN;CP105;99;0
NN;CP105;100;0
NN;CP105;83,9961;0
NN;CP105;96;0
NN;CP105;99,9855;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;96;0
NN;CP105;96,3232;0
NN;CP105;100;0
NN;CP105;99,9936;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;95;0
NN;CP105;96;0
NN;CP105;97,7534;0
NN;CP105;99;0
NN;CP105;94,9263;0
NN;CP105;99;0
NN;CP105;99,9953;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;98,5685;0
NN;CP105;99,9925;0
NN;CP105;96,409;0
NN;CP105;96,4136;0
NN;CP105;98,2493;0
NN;CP105;99,993;0
NN;CP105;96,3422;0
NN;CP105;99,997;0
NN;CP105;100;0
NN;CP105;92,5325;0
NN;CP105;99;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99;0
NN;CP105;99,3892;0
NN;CP105;100;0
NN;CP105;100;0
NN;CP105;98,5194;0
NN;CP105;98,7333;0
NN;CP105;97;0
NN;CP105;97;0
NN;CP105;98,2074;0
NN;CP105;99;0
NN;CP105;99,8195;0
NN;CP105;99,9848;0
AN;CP105;82,0869;0
AN;CP105;83,4242;0
AN;CP105;83,5636;0
AN;CP105;83,7641;0
AN;CP105;84,2031;0
AN;CP105;85,1699;0
AN;CP105;85,9888;0
AN;CP105;86,3344;0
AN;CP105;86,6726;0
AN;CP105;87,103;0
AN;CP105;88,3074;0
AN;CP105;88,8869;0
AN;CP105;89,1162;0
AN;CP105;89,3903;0
AN;CP105;89,8039;0
AN;CP105;89,8569;0
AN;CP105;89,8974;0
AN;CP105;90,8942;0
AN;CP105;91,4145;0
AN;CP105;92,1305;0
AN;CP105;92,228;0
AN;CP105;92,3673;0
AN;CP105;92,4822;0
AN;CP105;93,141;0
AN;CP105;93,6308;0
AN;CP105;93,8166;0
AN;CP105;93,901;0
AN;CP105;94,1932;0
AN;CP105;94,2861;0
AN;CP105;94,3966;0
AN;CP105;94,5845;0
AN;CP105;94,6266;0
AN;CP105;94,6428;0
AN;CP105;94,7168;0
AN;CP105;95,2238;0
AN;CP105;95,4535;0
AN;CP105;95,4595;0
AN;CP105;95,5674;0
AN;CP105;95,6305;0
AN;CP105;95,6974;0
AN;CP105;95,8799;0
AN;CP105;95,9206;0
AN;CP105;95,9462;0
AN;CP105;96,0856;0
AN;CP105;96,1359;0
AN;CP105;96,1382;0
AN;CP105;96,2162;0
AN;CP105;96,2604;0
AN;CP105;96,2805;0
AN;CP105;96,4097;0
AN;CP105;96,4109;0
AN;CP105;96,4222;0
AN;CP105;96,4423;0
AN;CP105;96,4458;0
AN;CP105;96,4812;0
AN;CP105;96,499;0
AN;CP105;96,5099;0
AN;CP105;96,5435;0
AN;CP105;96,5768;0
AN;CP105;96,5881;0
AN;CP105;96,5891;0
AN;CP105;96,6371;0
AN;CP105;96,6442;0
AN;CP105;96,6533;0
AN;CP105;96,8213;0
AN;CP105;96,8344;0
AN;CP105;96,8588;0
AN;CP105;96,8748;0
AN;CP105;96,8922;0
AN;CP105;96,9645;0
AN;CP105;97,0224;0
AN;CP105;97,023;0
AN;CP105;97,0527;0
AN;CP105;97,0532;0
AN;CP105;97,0893;0
AN;CP105;97,1234;0
AN;CP105;97,1354;0
AN;CP105;97,1451;0
AN;CP105;97,1653;0
AN;CP105;97,1736;0
AN;CP105;97,1887;0
AN;CP105;97,1986;0
AN;CP105;97,2212;0
AN;CP105;97,2372;0
AN;CP105;97,2743;0
AN;CP105;97,3252;0
AN;CP105;97,3303;0
AN;CP105;97,3375;0
AN;CP105;97,3386;0
AN;CP105;97,3758;0
AN;CP105;97,4296;0
AN;CP105;97,4339;0
AN;CP105;97,4514;0
AN;CP105;97,4828;0
AN;CP105;97,4873;0
AN;CP105;97,4955;0
AN;CP105;97,5242;0
AN;CP105;97,5634;0
AN;CP105;97,6203;0
AN;CP105;97,6248;0
AN;CP105;97,6547;0
AN;CP105;97,6595;0
AN;CP105;97,6683;0
AN;CP105;97,7023;0
AN;CP105;97,705;0
AN;CP105;97,7189;0
AN;CP105;97,8335;0
AN;CP105;97,8711;0
AN;CP105;97,9053;0
AN;CP105;97,9761;0
AN;CP105;98,0078;0
AN;CP105;98,0162;0
AN;CP105;98,0252;0
AN;CP105;98,0473;0
AN;CP105;98,0619;0
AN;CP105;98,0948;0
AN;CP105;98,1028;0
AN;CP105;98,126;0
AN;CP105;98,1554;0
AN;CP105;98,1565;0
AN;CP105;98,1605;0
AN;CP105;98,1931;0
AN;CP105;98,1997;0
AN;CP105;98,2124;0
AN;CP105;98,2223;0
AN;CP105;98,2483;0
AN;CP105;98,2692;0
AN;CP105;98,2745;0
AN;CP105;98,278;0
AN;CP105;98,2962;0
AN;CP105;98,3004;0
AN;CP105;98,3121;0
AN;CP105;98,3424;0
AN;CP105;98,347;0
AN;CP105;98,3723;0
AN;CP105;98,3885;0
AN;CP105;98,3918;0
AN;CP105;98,3964;0
AN;CP105;98,4011;0
AN;CP105;98,4084;0
AN;CP105;98,4143;0
AN;CP105;98,423;0
AN;CP105;98,4439;0
AN;CP105;98,4518;0
AN;CP105;98,4566;0
AN;CP105;98,4705;0
AN;CP105;98,4802;0
AN;CP105;98,4922;0
AN;CP105;98,5062;0
AN;CP105;98,5166;0
AN;CP105;98,5204;0
AN;CP105;98,522;0
AN;CP105;98,5254;0
AN;CP105;98,5376;0
AN;CP105;98,5977;0
AN;CP105;98,5979;0
AN;CP105;98,6052;0
AN;CP105;98,6081;0
AN;CP105;98,6396;0
AN;CP105;98,6599;0
AN;CP105;98,6719;0
AN;CP105;98,7412;0
AN;CP105;98,7424;0
AN;CP105;98,7441;0
AN;CP105;98,7469;0
AN;CP105;98,7484;0
AN;CP105;98,7633;0
AN;CP105;98,7806;0
AN;CP105;98,782;0
AN;CP105;98,7883;0
AN;CP105;98,7893;0
AN;CP105;98,8049;0
AN;CP105;98,8102;0
AN;CP105;98,8177;0
AN;CP105;98,8297;0
AN;CP105;98,8374;0
AN;CP105;98,8787;0
AN;CP105;98,8804;0
AN;CP105;98,8856;0
AN;CP105;98,9221;0
AN;CP105;98,9275;0
AN;CP105;98,9482;0
AN;CP105;98,9889;0
AN;CP105;99,0105;0
AN;CP105;99,0214;0
AN;CP105;99,0253;0
AN;CP105;99,0335;0
AN;CP105;99,0341;0
AN;CP105;99,0451;0
AN;CP105;99,0457;0
AN;CP105;99,0533;0
AN;CP105;99,0562;0
AN;CP105;99,0581;0
AN;CP105;99,0635;0
AN;CP105;99,0901;0
AN;CP105;99,1147;0
AN;CP105;99,1184;0
AN;CP105;99,1474;0
AN;CP105;99,1512;0
AN;CP105;99,1763;0
AN;CP105;99,1857;0
AN;CP105;99,1862;0
AN;CP105;99,2311;0
AN;CP105;99,2418;0
AN;CP105;99,2482;0
AN;CP105;99,2559;0
AN;CP105;99,2695;0
AN;CP105;99,2967;0
AN;CP105;99,304;0
AN;CP105;99,3166;0
AN;CP105;99,329;0
AN;CP105;99,3698;0
AN;CP105;99,3767;0
AN;CP105;99,3891;0
AN;CP105;99,3911;0
AN;CP105;99,4016;0
AN;CP105;99,4219;0
AN;CP105;99,4289;0
AN;CP105;99,4341;0
AN;CP105;99,4531;0
AN;CP105;99,4575;0
AN;CP105;99,4607;0
AN;CP105;99,4722;0
AN;CP105;99,5068;0
AN;CP105;99,5115;0
AN;CP105;99,5177;0
AN;CP105;99,5201;0
AN;CP105;99,5519;0
AN;CP105;99,5635;0
AN;CP105;99,5702;0
AN;CP105;99,5941;0
AN;CP105;99,605;0
AN;CP105;99,6121;0
AN;CP105;99,6174;0
AN;CP105;99,6557;0
AN;CP105;99,6783;0
AN;CP105;99,6809;0
AN;CP105;99,6915;0
AN;CP105;99,7329;0
AN;CP105;99,7363;0
AN;CP105;99,7483;0
AN;CP105;99,7566;0
AN;CP105;99,7712;0
AN;CP105;99,785;0
AN;CP105;99,8049;0
AN;CP105;99,8118;0
AN;CP105;99,8141;0
AN;CP105;99,8161;0
AN;CP105;99,8229;0
AN;CP105;99,8271;0
AN;CP105;99,8304;0
AN;CP105;99,8483;0
AN;CP105;99,8671;0
AN;CP105;99,8801;0
AN;CP105;99,9105;0
AN;CP105;99,9873;0
AN;CP105;99,9887;0
AN;CP105;99,989;0
AN;CP105;99,989;0
AN;CP105;99,9892;0
AN;CP105;99,9896;0
AN;CP105;99,9904;0
AN;CP105;99,9907;0
AN;CP105;99,9908;0
AN;CP105;99,9908;0
AN;CP105;99,991;0
AN;CP105;99,991;0
AN;CP105;99,9913;0
AN;CP105;99,9916;0
AN;CP105;99,9917;0
AN;CP105;99,9918;0
AN;CP105;99,9921;0
AN;CP105;99,9921;0
AN;CP105;99,9927;0
AN;CP105;99,993;0
AN;CP105;99,9931;0
AN;CP105;99,9934;0
AN;CP105;99,9936;0
AN;CP105;99,994;0
AN;CP105;99,9947;0
AN;CP105;99,9951;0
AN;CP105;99,9959;0
AN;CP105;99,9976;0
AN;CP105;99,9983;0
AN;CP106;79,9128;0
AN;CP106;82,6539;0
AN;CP106;82,6752;0
AN;CP106;83,1586;0
AN;CP106;84,3802;0
AN;CP106;85,0557;0
AN;CP106;86,3167;0
AN;CP106;87,2805;0
AN;CP106;87,6535;0
AN;CP106;87,7177;0
AN;CP106;88,0751;0
AN;CP106;89,3835;0
AN;CP106;89,9153;0
AN;CP106;90,1153;0
AN;CP106;90,5526;0
AN;CP106;90,6297;0
AN;CP106;90,9883;0
AN;CP106;91,2015;0
AN;CP106;91,2449;0
AN;CP106;91,2932;0
AN;CP106;91,6112;0
AN;CP106;92,1399;0
AN;CP106;92,1564;0
AN;CP106;92,4397;0
AN;CP106;92,5145;0
AN;CP106;92,7842;0
AN;CP106;93,2059;0
AN;CP106;93,3677;0
AN;CP106;93,4132;0
AN;CP106;93,7549;0
AN;CP106;94,1103;0
AN;CP106;94,1588;0
AN;CP106;94,2237;0
AN;CP106;94,264;0
AN;CP106;94,4709;0
AN;CP106;94,6711;0
AN;CP106;94,8115;0
AN;CP106;94,815;0
AN;CP106;94,9167;0
AN;CP106;95,1512;0
AN;CP106;95,1945;0
AN;CP106;95,2069;0
AN;CP106;95,27;0
AN;CP106;95,307;0
AN;CP106;95,3236;0
AN;CP106;95,3836;0
AN;CP106;95,4187;0
AN;CP106;95,4341;0
AN;CP106;95,4854;0
AN;CP106;95,5627;0
AN;CP106;95,5647;0
AN;CP106;95,5785;0
AN;CP106;95,6089;0
AN;CP106;95,6748;0
AN;CP106;95,7536;0
AN;CP106;95,7544;0
AN;CP106;95,763;0
AN;CP106;95,789;0
AN;CP106;95,8996;0
AN;CP106;95,9929;0
AN;CP106;96,027;0
AN;CP106;96,0412;0
AN;CP106;96,0735;0
AN;CP106;96,0893;0
AN;CP106;96,1048;0
AN;CP106;96,1709;0
AN;CP106;96,3849;0
AN;CP106;96,3867;0
AN;CP106;96,3962;0
AN;CP106;96,4015;0
AN;CP106;96,4031;0
AN;CP106;96,4291;0
AN;CP106;96,4919;0
AN;CP106;96,51;0
AN;CP106;96,5169;0
AN;CP106;96,5205;0
AN;CP106;96,5304;0
AN;CP106;96,6457;0
AN;CP106;96,6638;0
AN;CP106;96,6707;0
AN;CP106;96,6784;0
AN;CP106;96,6992;0
AN;CP106;96,7302;0
AN;CP106;96,7332;0
AN;CP106;96,7773;0
AN;CP106;96,8199;0
AN;CP106;96,8216;0
AN;CP106;96,831;0
AN;CP106;96,8496;0
AN;CP106;96,8519;0
AN;CP106;96,8598;0
AN;CP106;96,862;0
AN;CP106;96,9167;0
AN;CP106;96,9167;0
AN;CP106;96,9765;0
AN;CP106;97,015;0
AN;CP106;97,038;0
AN;CP106;97,051;0
AN;CP106;97,0883;0
AN;CP106;97,1441;0
AN;CP106;97,1942;0
AN;CP106;97,1944;0
AN;CP106;97,2028;0
AN;CP106;97,2071;0
AN;CP106;97,2248;0
AN;CP106;97,2281;0
AN;CP106;97,2537;0
AN;CP106;97,2623;0
AN;CP106;97,2729;0
AN;CP106;97,295;0
AN;CP106;97,3071;0
AN;CP106;97,3139;0
AN;CP106;97,3315;0
AN;CP106;97,348;0
AN;CP106;97,3739;0
AN;CP106;97,3771;0
AN;CP106;97,3845;0
AN;CP106;97,4168;0
AN;CP106;97,423;0
AN;CP106;97,4418;0
AN;CP106;97,4462;0
AN;CP106;97,4574;0
AN;CP106;97,46;0
AN;CP106;97,4656;0
AN;CP106;97,4671;0
AN;CP106;97,5124;0
AN;CP106;97,5274;0
AN;CP106;97,5518;0
AN;CP106;97,6163;0
AN;CP106;97,6175;0
AN;CP106;97,6219;0
AN;CP106;97,6271;0
AN;CP106;97,6765;0
AN;CP106;97,7123;0
AN;CP106;97,7263;0
AN;CP106;97,7464;0
AN;CP106;97,7578;0
AN;CP106;97,7829;0
AN;CP106;97,7886;0
AN;CP106;97,8495;0
AN;CP106;97,8563;0
AN;CP106;97,907;0
AN;CP106;97,9078;0
AN;CP106;97,9136;0
AN;CP106;97,9451;0
AN;CP106;97,9574;0
AN;CP106;97,9764;0
AN;CP106;98,0152;0
AN;CP106;98,0176;0
AN;CP106;98,0621;0
AN;CP106;98,097;0
AN;CP106;98,1086;0
AN;CP106;98,1253;0
AN;CP106;98,1451;0
AN;CP106;98,1672;0
AN;CP106;98,1721;0
AN;CP106;98,193;0
AN;CP106;98,193;0
AN;CP106;98,2216;0
AN;CP106;98,24;0
AN;CP106;98,3064;0
AN;CP106;98,3272;0
AN;CP106;98,3298;0
AN;CP106;98,3384;0
AN;CP106;98,3474;0
AN;CP106;98,3865;0
AN;CP106;98,4194;0
AN;CP106;98,4226;0
AN;CP106;98,4611;0
AN;CP106;98,4697;0
AN;CP106;98,4876;0
AN;CP106;98,5015;0
AN;CP106;98,5027;0
AN;CP106;98,5183;0
AN;CP106;98,5262;0
AN;CP106;98,5453;0
AN;CP106;98,5591;0
AN;CP106;98,5606;0
AN;CP106;98,5774;0
AN;CP106;98,6107;0
AN;CP106;98,6276;0
AN;CP106;98,6753;0
AN;CP106;98,7058;0
AN;CP106;98,7094;0
AN;CP106;98,721;0
AN;CP106;98,7423;0
AN;CP106;98,7448;0
AN;CP106;98,7597;0
AN;CP106;98,7761;0
AN;CP106;98,7885;0
AN;CP106;98,7899;0
AN;CP106;98,8013;0
AN;CP106;98,814;0
AN;CP106;98,8219;0
AN;CP106;98,8249;0
AN;CP106;98,8316;0
AN;CP106;98,8369;0
AN;CP106;98,8468;0
AN;CP106;98,8842;0
AN;CP106;98,8856;0
AN;CP106;98,9172;0
AN;CP106;98,9567;0
AN;CP106;98,9608;0
AN;CP106;98,9815;0
AN;CP106;99,0466;0
AN;CP106;99,0589;0
AN;CP106;99,0694;0
AN;CP106;99,0913;0
AN;CP106;99,0916;0
AN;CP106;99,1058;0
AN;CP106;99,1343;0
AN;CP106;99,1709;0
AN;CP106;99,1842;0
AN;CP106;99,1909;0
AN;CP106;99,2448;0
AN;CP106;99,2458;0
AN;CP106;99,2642;0
AN;CP106;99,2742;0
AN;CP106;99,2858;0
AN;CP106;99,2917;0
AN;CP106;99,3047;0
AN;CP106;99,3065;0
AN;CP106;99,3168;0
AN;CP106;99,3407;0
AN;CP106;99,35;0
AN;CP106;99,3514;0
AN;CP106;99,3652;0
AN;CP106;99,3696;0
AN;CP106;99,3786;0
AN;CP106;99,399;0
AN;CP106;99,4167;0
AN;CP106;99,4178;0
AN;CP106;99,4598;0
AN;CP106;99,4671;0
AN;CP106;99,4726;0
AN;CP106;99,5045;0
AN;CP106;99,5357;0
AN;CP106;99,5558;0
AN;CP106;99,5678;0
AN;CP106;99,5686;0
AN;CP106;99,5754;0
AN;CP106;99,5792;0
AN;CP106;99,5833;0
AN;CP106;99,5852;0
AN;CP106;99,6005;0
AN;CP106;99,6504;0
AN;CP106;99,67;0
AN;CP106;99,694;0
AN;CP106;99,6969;0
AN;CP106;99,7489;0
AN;CP106;99,7726;0
AN;CP106;99,7748;0
AN;CP106;99,7956;0
AN;CP106;99,8116;0
AN;CP106;99,8357;0
AN;CP106;99,8677;0
AN;CP106;99,8847;0
AN;CP106;99,8883;0
AN;CP106;99,9868;0
AN;CP106;99,9874;0
AN;CP106;99,9886;0
AN;CP106;99,9888;0
AN;CP106;99,9889;0
AN;CP106;99,9892;0
AN;CP106;99,9895;0
AN;CP106;99,9896;0
AN;CP106;99,9899;0
AN;CP106;99,99;0
AN;CP106;99,9902;0
AN;CP106;99,9904;0
AN;CP106;99,9909;0
AN;CP106;99,9915;0
AN;CP106;99,9916;0
AN;CP106;99,9917;0
AN;CP106;99,9919;0
AN;CP106;99,9919;0
AN;CP106;99,992;0
AN;CP106;99,992;0
AN;CP106;99,992;0
AN;CP106;99,9924;0
AN;CP106;99,9926;0
AN;CP106;99,993;0
AN;CP106;99,9936;0
AN;CP106;99,9937;0
AN;CP106;99,9939;0
AN;CP106;99,9945;0
AN;CP106;99,9948;0
AN;CP106;99,9964;0
AN;CP106;99,9973;0
NN;CP105;100;1
NN;CP105;100;1
NN;CP105;97,129;1
NN;CP105;97,228;1
NN;CP105;98,215;1
NN;CP105;98,284;1
NN;CP105;99,323;1
NN;CP105;99,782;1
NN;CP105;99,783;1
NN;CP105;99,909;1
NN;CP105;99,987;1
NN;CP105;99,987;1
NN;CP105;99,989;1
NN;CP105;99,989;1
NN;CP105;99,995;1
NN;CP105;99,996;1
NN;CP105;99,996;1
NN;CP105;99,997;1
NN;CP105;99,998;1
NN;CP105;100;1
NN;CP105;100;1
NN;CP105;93,1614;1
NN;CP105;93,6526;1
NN;CP105;94,4453;1
NN;CP105;95,6873;1
NN;CP105;95,7503;1
NN;CP105;95,9165;1
NN;CP105;95,9941;1
NN;CP105;96,0246;1
NN;CP105;96,0357;1
NN;CP105;96,3211;1
NN;CP105;96,5055;1
NN;CP105;96,5733;1
NN;CP105;96,6853;1
NN;CP105;97,1859;1
NN;CP105;97,1962;1
NN;CP105;97,2215;1
NN;CP105;97,3754;1
NN;CP105;97,9703;1
NN;CP105;98,0235;1
NN;CP105;98,0335;1
NN;CP105;98,0628;1
NN;CP105;98,1899;1
NN;CP105;98,2091;1
NN;CP105;98,2858;1
NN;CP105;98,3086;1
NN;CP105;98,3246;1
NN;CP105;98,3495;1
NN;CP105;98,5595;1
NN;CP105;98,5919;1
NN;CP105;98,6076;1
NN;CP105;98,6559;1
NN;CP105;98,6809;1
NN;CP105;98,7515;1
NN;CP105;98,8601;1
NN;CP105;98,8703;1
NN;CP105;98,9539;1
NN;CP105;98,9906;1
NN;CP105;99,0874;1
NN;CP105;99,2044;1
NN;CP105;99,2063;1
NN;CP105;99,2744;1
NN;CP105;99,3044;1
NN;CP105;99,3099;1
NN;CP105;99,3706;1
NN;CP105;99,3757;1
NN;CP105;99,4124;1
NN;CP105;99,4898;1
NN;CP105;99,5984;1
NN;CP105;99,6462;1
NN;CP105;99,7087;1
NN;CP105;99,7268;1
NN;CP105;99,7462;1
NN;CP105;99,7479;1
NN;CP105;99,7579;1
NN;CP105;99,7608;1
NN;CP105;99,7612;1
NN;CP105;99,7756;1
NN;CP105;99,7866;1
NN;CP105;99,8086;1
NN;CP105;99,8455;1
NN;CP105;99,8573;1
NN;CP105;99,8666;1
NN;CP105;99,8781;1
NN;CP105;99,9103;1
NN;CP105;99,9837;1
NN;CP105;99,9839;1
NN;CP105;99,9852;1
NN;CP105;99,9867;1
NN;CP105;99,9868;1
NN;CP105;99,9875;1
NN;CP105;99,9875;1
NN;CP105;99,9877;1
NN;CP105;99,9877;1
NN;CP105;99,9878;1
NN;CP105;99,9879;1
NN;CP105;99,9879;1
